what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383243959437
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383243964353
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383243965196
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383243967974
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383243978695
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383243978882
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383243979038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383243979148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383243987824
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383243988324
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383243989151
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383243990852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383243997235
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244002032
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244008453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244010997
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244012588
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244014211
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244020798
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244023123
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244025745
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244026291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244029459
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244034439
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244037154
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244039089
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244043554
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244044896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244045272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244045522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244049064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244056057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244057165
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244068931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244070211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244073660
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244078405
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244078561
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244078686
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244078826
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244078982
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244079170
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244079388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244079638
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244079872
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244080028
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244080215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244080449
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244080652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244080902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244081120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244081370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244081620
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244081901
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244082228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1383244083134
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1383244083399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1383244083758
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1383244084616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244087784
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1383244101159
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1383244101191
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1383244101222
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1383244132574
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1383244132667
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1383244142219
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244145887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244157524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244160333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244185645
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244189093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244213573
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1383244217755
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244220516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244221031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244221842
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244221905
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244224292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244228863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244232093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244240768
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244249848
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244252859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244257212
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244261176
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244262768
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244264656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244283161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244284456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244286531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244307329
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244308078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244312494
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244317503
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244318205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244318767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244319172
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244320935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244328270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244329628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244331968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1383244334373
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1383244336089
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1383244349944
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1383244351223
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1383244352830
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1383244354671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1383244369633
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1383244371818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244373082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244375250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1383244376904
